make -C csrc clean
make[1]: Entering directory '/home/yhy/fold/comm_test/csrc'
rm all2all_test
rm `ls *.o | grep -v jsoncpp.o`
make[1]: Leaving directory '/home/yhy/fold/comm_test/csrc'
make -C csrc
make[1]: Entering directory '/home/yhy/fold/comm_test/csrc'
nvcc all2all_test.cu -std=c++11 -Xcompiler -fopenmp -I/home/yhy/.local/nccl/build/include -L/home/yhy/.local/nccl/build/lib/ "-gencode=arch=compute_80,code=sm_80" -lnccl -lcudart -c -o all2all_test.o
nvcc comm.cu -std=c++11 -Xcompiler -fopenmp -I/home/yhy/.local/nccl/build/include -L/home/yhy/.local/nccl/build/lib/ "-gencode=arch=compute_80,code=sm_80" -lnccl -lcudart -c -o comm.o
"`which mpicxx`" all2all_test.o comm.o jsoncpp.o -std=c++11 -fopenmp -L/home/yhy/.local/nccl/build/lib -lcudart -lnccl -Wall -o all2all_test -Wl,-rpath=/home/yhy/.local/nccl/build/lib
make[1]: Leaving directory '/home/yhy/fold/comm_test/csrc'
GPU_NUM: 4
CUDA_VISIBLE_DEVICES: 2,3,4,5
srun: job 152130 queued and waiting for resources
srun: job 152130 has been allocated resources
BRUCK: 0.003686 s, REAL_BD 0.248380 GB/s, SIZE 0.000244 GB, comm_vol 0.000916 GB
BRUCK: 0.003910 s, REAL_BD 0.468300 GB/s, SIZE 0.000488 GB, comm_vol 0.001831 GB
BRUCK: 0.004787 s, REAL_BD 0.765011 GB/s, SIZE 0.000977 GB, comm_vol 0.003662 GB
BRUCK: 0.006521 s, REAL_BD 1.123174 GB/s, SIZE 0.001953 GB, comm_vol 0.007324 GB
BRUCK: 0.010283 s, REAL_BD 1.424530 GB/s, SIZE 0.003906 GB, comm_vol 0.014648 GB
BRUCK: 0.016742 s, REAL_BD 1.749903 GB/s, SIZE 0.007812 GB, comm_vol 0.029297 GB
BRUCK: 0.030011 s, REAL_BD 1.952409 GB/s, SIZE 0.015625 GB, comm_vol 0.058594 GB
BRUCK: 0.055678 s, REAL_BD 2.104736 GB/s, SIZE 0.031250 GB, comm_vol 0.117188 GB
BRUCK: 0.107646 s, REAL_BD 2.177276 GB/s, SIZE 0.062500 GB, comm_vol 0.234375 GB
BRUCK: 0.196683 s, REAL_BD 2.383277 GB/s, SIZE 0.125000 GB, comm_vol 0.468750 GB
BRUCK: 0.386543 s, REAL_BD 2.425345 GB/s, SIZE 0.250000 GB, comm_vol 0.937500 GB
BRUCK: 0.765525 s, REAL_BD 2.449300 GB/s, SIZE 0.500000 GB, comm_vol 1.875000 GB
BRUCK: 1.526146 s, REAL_BD 2.457170 GB/s, SIZE 1.000000 GB, comm_vol 3.750000 GB
BRUCK: 3.049047 s, REAL_BD 2.459785 GB/s, SIZE 2.000000 GB, comm_vol 7.500000 GB
BRUCK: 6.088268 s, REAL_BD 2.463755 GB/s, SIZE 4.000000 GB, comm_vol 15.000000 GB
BRUCK: 12.182418 s, REAL_BD 2.462565 GB/s, SIZE 8.000000 GB, comm_vol 30.000000 GB
RD: 0.007146 s, REAL_BD 0.000500 GB/s, SIZE 0.000001 GB, comm_vol 0.000004 GB
